clan_id,ime,prezime,pol,datum_rodjenja,email,datum_uclanjenja
398,Tamara,Marković,Ž,1980-08-11,clan-398@seds.data,2018-02-14
400,Marko,Stojanović,M,1990-06-08,clan-400@seds.data,2017-12-04
401,Tamara,Nikolić,Ž,1990-07-15,clan-401@seds.data,2016-09-04
402,Ana,Pavlović,Ž,1998-10-03,clan-402@seds.data,2016-11-03
403,Ivana,Stojanović,Ž,1980-10-17,clan-403@seds.data,2016-10-30
405,Ana,Jovanović,Ž,1998-07-14,clan-405@seds.data,2018-01-22
406,Marija,Jovanović,Ž,1998-11-09,clan-406@seds.data,2016-04-17
408,Marija,Nikolić,Ž,1960-08-24,clan-408@seds.data,2016-10-13
409,Nikola,Marković,M,1952-01-01,clan-409@seds.data,2016-12-25
410,Milica,Marković,Ž,1980-01-25,clan-410@seds.data,2017-12-16
411,Ivana,Nikolić,Ž,1960-02-12,clan-411@seds.data,2017-06-05
412,Ivana,Marković,Ž,1970-06-23,clan-412@seds.data,2016-07-21
413,Tamara,Jovanović,N,1970-08-04,clan-413@seds.data,2016-03-07
415,Stefan,Ilić,M,1998-09-02,clan-415@seds.data,2017-05-15
416,Jelena,Jovanović,Ž,1990-01-11,clan-416@seds.data,2019-08-06
417,Ana,Jovanović,Ž,1998-11-25,clan-417@seds.data,2017-10-07
419,Ana,Marković,Ž,1952-01-08,clan-419@seds.data,2016-08-27
420,Milica,Nikolić,Ž,1980-06-22,clan-420@seds.data,2017-11-26
421,Milan,Marković,M,1990-08-28,clan-421@seds.data,2016-03-04
422,Ivana,Ilić,Ž,1980-09-09,clan-422@seds.data,2018-12-15
423,Luka,Nikolić,M,1990-06-03,clan-423@seds.data,2017-01-15
424,Tamara,Marković,Ž,1998-10-14,clan-424@seds.data,2017-08-25
425,Jelena,Nikolić,Ž,1960-09-29,clan-425@seds.data,2018-07-05
426,Ivana,Stojanović,Ž,1970-10-10,clan-426@seds.data,2019-05-15
427,Jelena,Stojanović,Ž,1998-11-17,clan-427@seds.data,2016-05-26
428,Marija,Jovanović,Ž,1990-05-07,clan-428@seds.data,2016-08-31
429,Ana,Stojanović,Ž,1960-10-11,clan-429@seds.data,2018-02-14
430,Marija,Jovanović,Ž,1960-01-23,clan-430@seds.data,2017-09-06
431,Nikola,Pavlović,M,1990-05-06,clan-431@seds.data,2016-07-13
432,Marko,Petrović,M,1990-02-09,clan-432@seds.data,2017-10-21
433,Milica,Jovanović,Ž,1990-07-19,clan-433@seds.data,2017-07-09
435,Jelena,Marković,Ž,1970-09-21,clan-435@seds.data,2017-03-18
436,Tamara,Stojanović,Ž,1998-04-02,clan-436@seds.data,2017-07-01
437,Jelena,Stojanović,Ž,1998-05-26,clan-437@seds.data,2016-01-31
438,Aleksandar,Marković,M,1970-06-20,clan-438@seds.data,2017-03-03
441,Nikola,Stojanović,M,1990-08-01,clan-441@seds.data,2016-01-31
444,Stefan,Ilić,M,1970-03-03,clan-444@seds.data,2016-12-29
445,Marko,Petrović,M,1998-06-11,clan-445@seds.data,2017-05-20
446,Aleksandar,Ilić,M,1980-05-20,clan-446@seds.data,2016-08-12
447,Milica,Stojanović,Ž,1970-07-25,clan-447@seds.data,2017-06-08
448,Jelena,Petrović,Ž,1970-12-05,clan-448@seds.data,2019-11-13
449,Nikola,Jovanović,M,1990-05-27,clan-449@seds.data,2018-04-04
450,Nikola,Petrović,M,1998-03-16,clan-450@seds.data,2017-08-27
451,Jelena,Petrović,Ž,1998-01-15,clan-451@seds.data,2017-02-05
452,Nikola,Nikolić,M,1990-02-09,clan-452@seds.data,2019-08-11
453,Luka,Stojanović,M,1990-04-17,clan-453@seds.data,2017-12-01
454,Tamara,Pavlović,Ž,1990-05-11,clan-454@seds.data,2017-09-17
455,Stefan,Petrović,M,1990-05-04,clan-455@seds.data,2016-10-06
456,Ana,Petrović,Ž,1998-05-02,clan-456@seds.data,2016-10-27
457,Jelena,Marković,Ž,1951-06-20,clan-457@seds.data,2017-05-01
458,Luka,Nikolić,M,1990-11-09,clan-458@seds.data,2017-09-28
459,Tamara,Marković,Ž,1980-04-08,clan-459@seds.data,2017-10-31
460,Jelena,Ilić,Ž,1980-07-02,clan-460@seds.data,2016-08-03
461,Stefan,Stojanović,M,1998-11-27,clan-461@seds.data,2017-05-09
463,Marija,Nikolić,N,1998-09-23,clan-463@seds.data,2016-08-29
464,Ana,Ilić,Ž,1998-10-15,clan-464@seds.data,2018-06-26
466,Tamara,Stojanović,Ž,1951-10-07,clan-466@seds.data,2016-05-15
469,Milica,Pavlović,Ž,1998-06-01,clan-469@seds.data,2019-07-20
470,Nikola,Nikolić,N,1980-05-07,clan-470@seds.data,2017-03-22
471,Marko,Nikolić,N,1960-12-25,clan-471@seds.data,2017-07-16
473,Ana,Marković,Ž,1998-08-15,clan-473@seds.data,2017-02-26
474,Luka,Jovanović,M,1951-01-25,clan-474@seds.data,2017-08-31
475,Marko,Marković,M,1998-07-17,clan-475@seds.data,2017-08-20
476,Tamara,Petrović,Ž,1998-11-16,clan-476@seds.data,2016-05-26
477,Milica,Pavlović,Ž,1951-01-21,clan-477@seds.data,2017-06-29
479,Ana,Marković,Ž,1998-08-06,clan-479@seds.data,2017-03-31
480,Marija,Petrović,Ž,1980-05-25,clan-480@seds.data,2017-07-03
481,Jelena,Marković,Ž,1998-06-26,clan-481@seds.data,2017-12-06
482,Milan,Stojanović,M,1960-10-09,clan-482@seds.data,2016-02-11
483,Milica,Petrović,Ž,1960-04-21,clan-483@seds.data,2017-05-30
484,Milica,Ilić,Ž,1970-03-04,clan-484@seds.data,2018-04-03
485,Ana,Jovanović,Ž,1990-01-14,clan-485@seds.data,2017-07-13
486,Tamara,Stojanović,Ž,1990-02-07,clan-486@seds.data,2017-05-13
487,Milica,Nikolić,Ž,1998-02-23,clan-487@seds.data,2016-07-05
488,Jelena,Pavlović,Ž,1998-04-01,clan-488@seds.data,2016-06-16
489,Aleksandar,Nikolić,M,1990-07-03,clan-489@seds.data,2017-08-17
491,Jelena,Marković,Ž,1998-12-14,clan-491@seds.data,2017-03-26
492,Nikola,Ilić,M,1960-12-15,clan-492@seds.data,2017-04-09
493,Tamara,Ilić,Ž,1990-11-05,clan-493@seds.data,2017-10-01
494,Ana,Ilić,Ž,1970-06-07,clan-494@seds.data,2017-03-15
495,Milica,Pavlović,Ž,1980-07-26,clan-495@seds.data,2017-07-31
496,Ana,Jovanović,Ž,1998-09-15,clan-496@seds.data,2017-12-16
497,Tamara,Ilić,Ž,1970-10-09,clan-497@seds.data,2017-09-22
498,Milica,Marković,Ž,1990-04-05,clan-498@seds.data,2018-05-30
499,Ivana,Pavlović,Ž,1998-05-25,clan-499@seds.data,2016-02-20
500,Nikola,Marković,N,1980-04-09,clan-500@seds.data,2017-07-21
501,Nikola,Pavlović,M,1970-06-18,clan-501@seds.data,2017-10-08
502,Milica,Jovanović,Ž,1970-11-14,clan-502@seds.data,2017-04-22
503,Milan,Stojanović,M,1970-09-12,clan-503@seds.data,2017-09-08
504,Stefan,Pavlović,M,1951-06-19,clan-504@seds.data,2017-05-07
505,Ivana,Ilić,Ž,1990-09-04,clan-505@seds.data,2017-12-09
506,Tamara,Stojanović,Ž,1951-05-30,clan-506@seds.data,2016-12-10
507,Jelena,Petrović,Ž,1998-06-30,clan-507@seds.data,2016-03-20
508,Ivana,Marković,Ž,1970-12-26,clan-508@seds.data,2017-07-23
509,Marija,Petrović,Ž,1970-02-09,clan-509@seds.data,2017-07-07
510,Ana,Marković,Ž,1998-07-21,clan-510@seds.data,2017-09-29
511,Marija,Ilić,Ž,1980-02-10,clan-511@seds.data,2019-09-28
512,Ivana,Nikolić,Ž,1998-03-09,clan-512@seds.data,2017-12-04
513,Milica,Jovanović,Ž,1998-11-09,clan-513@seds.data,2017-06-10
514,Tamara,Jovanović,Ž,1960-05-29,clan-514@seds.data,2016-08-29
515,Tamara,Ilić,Ž,1960-05-22,clan-515@seds.data,2017-01-08
516,Aleksandar,Marković,M,1990-05-11,clan-516@seds.data,2016-06-28
517,Ana,Stojanović,Ž,1990-10-30,clan-517@seds.data,2018-04-14
518,Luka,Pavlović,M,1980-02-22,clan-518@seds.data,2017-07-21
519,Aleksandar,Jovanović,M,1998-05-14,clan-519@seds.data,2016-08-04
520,Tamara,Nikolić,Ž,1951-06-21,clan-520@seds.data,2017-05-19
521,Ivana,Marković,Ž,1990-03-19,clan-521@seds.data,2016-03-08
522,Marija,Pavlović,Ž,1980-08-21,clan-522@seds.data,2017-03-27
523,Luka,Petrović,M,1951-07-05,clan-523@seds.data,2016-07-22
524,Marija,Stojanović,Ž,1960-03-21,clan-524@seds.data,2016-04-28
525,Milan,Petrović,M,1998-10-28,clan-525@seds.data,2017-01-12
526,Ivana,Ilić,N,1980-09-21,clan-526@seds.data,2018-04-24
527,Ivana,Pavlović,Ž,1960-11-01,clan-527@seds.data,2016-06-28
528,Tamara,Ilić,Ž,1998-01-25,clan-528@seds.data,2016-07-08
529,Marija,Stojanović,Ž,1998-09-17,clan-529@seds.data,2019-02-02
530,Marija,Nikolić,Ž,1990-09-30,clan-530@seds.data,2017-01-23
531,Marko,Stojanović,M,1990-07-04,clan-531@seds.data,2017-12-22
532,Marija,Marković,Ž,1970-09-28,clan-532@seds.data,2018-03-01
533,Ivana,Marković,Ž,1971-01-08,clan-533@seds.data,2017-09-16
534,Aleksandar,Petrović,M,1960-08-16,clan-534@seds.data,2017-12-04
535,Tamara,Ilić,Ž,1998-09-21,clan-535@seds.data,2016-11-18
537,Ana,Jovanović,Ž,1998-12-02,clan-537@seds.data,2016-11-10
539,Tamara,Pavlović,Ž,1998-04-04,clan-539@seds.data,2018-01-25
540,Jelena,Stojanović,Ž,1970-09-25,clan-540@seds.data,2016-04-24
541,Aleksandar,Pavlović,M,1980-04-15,clan-541@seds.data,2016-11-09
542,Milica,Marković,Ž,1998-03-13,clan-542@seds.data,2016-08-18
543,Marija,Petrović,Ž,1990-02-17,clan-543@seds.data,2018-01-03
544,Marija,Stojanović,N,1998-03-11,clan-544@seds.data,2016-09-11
545,Jelena,Stojanović,Ž,1960-06-10,clan-545@seds.data,2016-01-05
546,Ana,Stojanović,Ž,1990-05-31,clan-546@seds.data,2016-07-14
547,Luka,Jovanović,M,1990-02-24,clan-547@seds.data,2017-11-12
549,Ivana,Stojanović,Ž,1990-08-26,clan-549@seds.data,2017-08-13
550,Stefan,Ilić,M,1960-10-01,clan-550@seds.data,2016-09-10
551,Marko,Ilić,M,1980-07-25,clan-551@seds.data,2016-04-20
552,Milica,Ilić,Ž,1990-12-26,clan-552@seds.data,2017-01-11
553,Stefan,Jovanović,N,1970-08-31,clan-553@seds.data,2017-02-07
554,Milan,Nikolić,M,1998-05-28,clan-554@seds.data,2016-06-11
555,Nikola,Nikolić,M,1998-10-11,clan-555@seds.data,2017-10-23
556,Ivana,Nikolić,Ž,1990-10-21,clan-556@seds.data,2017-11-21
557,Jelena,Jovanović,Ž,1960-12-07,clan-557@seds.data,2017-11-22
558,Tamara,Nikolić,Ž,1951-02-22,clan-558@seds.data,2016-12-09
560,Jelena,Nikolić,Ž,1998-05-05,clan-560@seds.data,2017-02-23
561,Milan,Stojanović,M,1980-10-09,clan-561@seds.data,2016-05-19
562,Nikola,Jovanović,M,1960-07-29,clan-562@seds.data,2016-10-24
563,Ivana,Jovanović,Ž,1990-08-28,clan-563@seds.data,2017-09-20
564,Nikola,Stojanović,M,1998-02-27,clan-564@seds.data,2016-12-25
566,Tamara,Marković,Ž,1960-10-12,clan-566@seds.data,2016-04-18
567,Tamara,Ilić,Ž,1990-04-13,clan-567@seds.data,2019-08-30
568,Stefan,Marković,M,1998-09-16,clan-568@seds.data,2019-10-10
569,Luka,Petrović,M,1998-05-14,clan-569@seds.data,2017-09-10
570,Jelena,Jovanović,Ž,1960-04-14,clan-570@seds.data,2017-03-09
572,Milan,Ilić,M,1951-02-24,clan-572@seds.data,2019-10-23
573,Ivana,Nikolić,Ž,1980-11-20,clan-573@seds.data,2016-05-24
574,Ivana,Ilić,Ž,1998-05-05,clan-574@seds.data,2016-05-14
575,Marija,Nikolić,Ž,1998-09-27,clan-575@seds.data,2016-05-18
576,Ivana,Ilić,Ž,1980-12-30,clan-576@seds.data,2016-06-14
577,Tamara,Marković,Ž,1980-02-11,clan-577@seds.data,2017-07-25
578,Ana,Jovanović,Ž,1990-09-06,clan-578@seds.data,2016-09-11
579,Ivana,Ilić,Ž,1991-01-03,clan-579@seds.data,2017-03-01
580,Marija,Jovanović,Ž,1998-05-24,clan-580@seds.data,2016-01-05
581,Ivana,Pavlović,Ž,1960-11-23,clan-581@seds.data,2017-07-11
582,Nikola,Stojanović,M,1998-01-30,clan-582@seds.data,2017-03-22
583,Milan,Jovanović,M,1998-03-27,clan-583@seds.data,2016-06-23
584,Ana,Petrović,Ž,1990-08-09,clan-584@seds.data,2016-02-27
586,Ivana,Nikolić,Ž,1961-01-01,clan-586@seds.data,2016-12-08
587,Nikola,Jovanović,M,1970-12-01,clan-587@seds.data,2017-12-06
588,Milica,Jovanović,Ž,1970-03-07,clan-588@seds.data,2016-03-10
589,Milan,Marković,M,1998-03-08,clan-589@seds.data,2017-10-30
590,Ivana,Ilić,Ž,1990-05-18,clan-590@seds.data,2016-11-10
591,Ivana,Jovanović,Ž,1998-08-23,clan-591@seds.data,2016-12-07
592,Milica,Nikolić,Ž,1998-01-16,clan-592@seds.data,2017-09-07
593,Ivana,Pavlović,Ž,1951-05-30,clan-593@seds.data,2018-03-15
594,Marko,Marković,M,1980-05-17,clan-594@seds.data,2017-08-13
595,Tamara,Nikolić,Ž,1998-01-24,clan-595@seds.data,2018-01-06
596,Marija,Petrović,Ž,1990-05-23,clan-596@seds.data,2017-06-06
597,Nikola,Jovanović,M,1998-02-19,clan-597@seds.data,2017-04-10
599,Ivana,Ilić,Ž,1990-04-01,clan-599@seds.data,2017-09-25
600,Marko,Petrović,N,1998-03-14,clan-600@seds.data,2018-05-11
601,Jelena,Ilić,Ž,1960-09-08,clan-601@seds.data,2017-12-04
602,Jelena,Ilić,Ž,1960-10-25,clan-602@seds.data,2017-08-07
603,Jelena,Marković,Ž,1998-07-08,clan-603@seds.data,2017-10-21
604,Tamara,Petrović,Ž,1980-02-17,clan-604@seds.data,2018-09-05
605,Ana,Stojanović,Ž,1990-10-16,clan-605@seds.data,2016-11-26
607,Marko,Marković,M,1998-06-04,clan-607@seds.data,2017-12-24
608,Marija,Pavlović,Ž,1990-09-27,clan-608@seds.data,2017-12-07
609,Marija,Ilić,Ž,1998-12-18,clan-609@seds.data,2017-07-15
610,Ivana,Ilić,Ž,1998-05-15,clan-610@seds.data,2016-12-11
611,Milan,Stojanović,M,1990-12-04,clan-611@seds.data,2017-01-21
612,Marko,Pavlović,M,1960-09-06,clan-612@seds.data,2016-11-06
613,Jelena,Marković,Ž,1990-06-18,clan-613@seds.data,2017-04-19
614,Tamara,Petrović,Ž,1990-02-19,clan-614@seds.data,2016-07-10
615,Ana,Nikolić,Ž,1961-01-04,clan-615@seds.data,2016-12-14
616,Ana,Nikolić,Ž,1961-01-11,clan-616@seds.data,2016-05-01
617,Ana,Marković,Ž,1998-10-09,clan-617@seds.data,2018-10-14
618,Ana,Petrović,Ž,1951-05-12,clan-618@seds.data,2017-11-06
620,Nikola,Jovanović,M,1998-09-23,clan-620@seds.data,2016-12-02
621,Ivana,Ilić,Ž,1990-06-02,clan-621@seds.data,2016-11-14
622,Nikola,Pavlović,M,1998-06-02,clan-622@seds.data,2017-12-31
623,Marija,Petrović,Ž,1990-06-21,clan-623@seds.data,2016-02-02
624,Marko,Jovanović,M,1980-08-28,clan-624@seds.data,2017-04-02
626,Milica,Jovanović,Ž,1951-09-02,clan-626@seds.data,2016-04-02
627,Tamara,Pavlović,Ž,1999-01-04,clan-627@seds.data,2017-06-10
628,Tamara,Pavlović,Ž,1952-01-01,clan-628@seds.data,2016-02-25
629,Jelena,Marković,Ž,1990-02-07,clan-629@seds.data,2017-07-07
630,Luka,Nikolić,M,1990-01-20,clan-630@seds.data,2016-03-24
631,Milica,Stojanović,N,1970-10-23,clan-631@seds.data,2018-01-08
632,Milica,Ilić,Ž,1980-07-24,clan-632@seds.data,2016-11-09
634,Ivana,Ilić,Ž,1998-05-17,clan-634@seds.data,2016-04-15
635,Marko,Ilić,M,1998-11-23,clan-635@seds.data,2016-05-13
636,Ana,Marković,Ž,1960-08-14,clan-636@seds.data,2016-03-23
637,Marija,Petrović,Ž,1970-09-02,clan-637@seds.data,2016-12-16
638,Milica,Ilić,N,1970-05-21,clan-638@seds.data,2016-12-31
639,Ivana,Nikolić,Ž,1960-12-24,clan-639@seds.data,2016-08-16
640,Marija,Pavlović,Ž,1990-06-26,clan-640@seds.data,2017-08-27
641,Marija,Petrović,Ž,1960-03-07,clan-641@seds.data,2017-11-02
642,Tamara,Jovanović,Ž,1998-07-22,clan-642@seds.data,2018-06-01
643,Ivana,Ilić,Ž,1990-01-19,clan-643@seds.data,2016-05-16
644,Jelena,Petrović,Ž,1980-12-09,clan-644@seds.data,2016-08-05
645,Ana,Nikolić,Ž,1970-12-03,clan-645@seds.data,2017-01-04
646,Marko,Nikolić,M,1951-03-18,clan-646@seds.data,2016-11-18
647,Ivana,Petrović,Ž,1998-07-18,clan-647@seds.data,2017-04-13
648,Marija,Marković,Ž,1980-01-25,clan-648@seds.data,2016-11-03
650,Nikola,Jovanović,M,1970-08-12,clan-650@seds.data,2016-09-30
651,Tamara,Petrović,Ž,1998-05-06,clan-651@seds.data,2017-06-12
652,Jelena,Pavlović,Ž,1998-03-17,clan-652@seds.data,2016-09-13
653,Milica,Pavlović,Ž,1980-02-07,clan-653@seds.data,2016-09-20
654,Tamara,Pavlović,Ž,1998-04-27,clan-654@seds.data,2016-04-05
655,Milica,Ilić,Ž,1998-09-02,clan-655@seds.data,2017-05-23
656,Luka,Jovanović,M,1998-04-19,clan-656@seds.data,2017-11-20
657,Ana,Marković,Ž,1990-04-05,clan-657@seds.data,2018-12-05
658,Milica,Petrović,Ž,1951-03-22,clan-658@seds.data,2016-12-20
659,Marko,Nikolić,M,1990-04-02,clan-659@seds.data,2017-09-28
660,Luka,Ilić,M,1990-11-25,clan-660@seds.data,2017-04-11
661,Tamara,Marković,Ž,1980-11-20,clan-661@seds.data,2017-01-22
662,Milica,Stojanović,Ž,1998-07-07,clan-662@seds.data,2016-10-27
663,Ivana,Stojanović,Ž,1998-03-09,clan-663@seds.data,2016-09-27
664,Ana,Stojanović,Ž,1998-02-18,clan-664@seds.data,2016-09-14
665,Marija,Jovanović,Ž,1990-12-19,clan-665@seds.data,2017-04-25
666,Marija,Petrović,Ž,1960-10-02,clan-666@seds.data,2016-10-19
667,Milica,Pavlović,Ž,1990-01-30,clan-667@seds.data,2017-05-01
668,Ana,Stojanović,Ž,1998-04-01,clan-668@seds.data,2016-11-08
669,Tamara,Marković,Ž,1998-10-20,clan-669@seds.data,2016-07-22
670,Marija,Pavlović,Ž,1990-05-23,clan-670@seds.data,2017-12-18
671,Nikola,Ilić,M,1998-02-15,clan-671@seds.data,2017-05-28
672,Tamara,Nikolić,Ž,1998-03-17,clan-672@seds.data,2016-10-19
673,Ivana,Ilić,Ž,1980-11-21,clan-673@seds.data,2016-09-12
675,Marija,Jovanović,Ž,1990-06-13,clan-675@seds.data,2018-05-02
678,Milica,Pavlović,Ž,1990-07-16,clan-678@seds.data,2017-06-03
680,Jelena,Marković,Ž,1990-11-01,clan-680@seds.data,2017-09-12
681,Nikola,Pavlović,M,1960-03-02,clan-681@seds.data,2017-12-26
682,Stefan,Petrović,M,1970-03-04,clan-682@seds.data,2016-11-06
683,Marija,Ilić,Ž,1980-06-24,clan-683@seds.data,2017-01-27
684,Milan,Nikolić,M,1980-08-30,clan-684@seds.data,2018-03-25
685,Luka,Pavlović,M,1998-11-21,clan-685@seds.data,2017-09-16
686,Ana,Petrović,Ž,1990-04-29,clan-686@seds.data,2016-05-23
687,Stefan,Nikolić,M,1990-10-24,clan-687@seds.data,2016-03-26
688,Stefan,Marković,M,1951-10-25,clan-688@seds.data,2016-11-18
689,Ivana,Petrović,Ž,1998-05-19,clan-689@seds.data,2016-05-02
692,Jelena,Stojanović,Ž,1970-11-28,clan-692@seds.data,2017-10-24
693,Marko,Marković,M,1990-06-02,clan-693@seds.data,2017-01-29
694,Marko,Petrović,M,1990-06-01,clan-694@seds.data,2016-03-06
695,Marija,Jovanović,Ž,1990-09-23,clan-695@seds.data,2017-05-28
696,Milica,Stojanović,Ž,1970-10-12,clan-696@seds.data,2017-05-04
698,Marija,Ilić,Ž,1990-09-13,clan-698@seds.data,2016-06-28
699,Luka,Petrović,M,1990-04-17,clan-699@seds.data,2017-02-08
700,Ana,Nikolić,Ž,1990-11-20,clan-700@seds.data,2016-11-16
701,Tamara,Jovanović,Ž,1970-12-04,clan-701@seds.data,2016-11-06
702,Nikola,Pavlović,M,1970-07-26,clan-702@seds.data,2016-04-28
703,Marko,Marković,M,1990-05-08,clan-703@seds.data,2016-05-20
704,Milan,Ilić,M,1998-07-03,clan-704@seds.data,2018-07-07
705,Ana,Stojanović,Ž,1990-11-02,clan-705@seds.data,2017-02-01
706,Milica,Marković,Ž,1998-02-22,clan-706@seds.data,2017-02-04
707,Nikola,Nikolić,M,1980-01-12,clan-707@seds.data,2017-08-12
708,Tamara,Marković,Ž,1990-05-07,clan-708@seds.data,2018-12-02
710,Ivana,Jovanović,Ž,1998-08-06,clan-710@seds.data,2017-01-11
711,Nikola,Stojanović,M,1990-02-19,clan-711@seds.data,2019-02-13
712,Milica,Stojanović,Ž,1998-08-28,clan-712@seds.data,2017-12-16
713,Stefan,Ilić,M,1990-08-30,clan-713@seds.data,2016-06-05
714,Aleksandar,Nikolić,M,1951-05-12,clan-714@seds.data,2016-10-19
715,Tamara,Nikolić,Ž,1970-11-28,clan-715@seds.data,2016-08-15
716,Jelena,Stojanović,Ž,1990-01-19,clan-716@seds.data,2017-01-24
717,Marija,Jovanović,Ž,1998-10-11,clan-717@seds.data,2016-11-11
718,Ivana,Stojanović,Ž,1980-12-17,clan-718@seds.data,2016-05-31
719,Ivana,Marković,Ž,1998-06-18,clan-719@seds.data,2017-06-21
720,Milan,Nikolić,M,1951-06-08,clan-720@seds.data,2016-06-01
721,Milan,Petrović,M,1970-11-27,clan-721@seds.data,2017-09-19
722,Milica,Pavlović,Ž,1998-12-22,clan-722@seds.data,2016-08-01
723,Ana,Jovanović,Ž,1998-08-14,clan-723@seds.data,2017-12-22
724,Jelena,Ilić,Ž,1990-02-01,clan-724@seds.data,2017-08-07
725,Milan,Stojanović,M,1998-08-14,clan-725@seds.data,2017-01-18
726,Ivana,Jovanović,Ž,1998-07-05,clan-726@seds.data,2016-10-23
727,Ana,Pavlović,Ž,1998-08-06,clan-727@seds.data,2017-10-10
728,Nikola,Nikolić,M,1998-09-08,clan-728@seds.data,2016-07-12
729,Tamara,Jovanović,Ž,1990-03-14,clan-729@seds.data,2018-01-05
730,Ivana,Nikolić,Ž,1980-05-20,clan-730@seds.data,2018-05-02
732,Milica,Pavlović,Ž,1970-07-17,clan-732@seds.data,2018-01-09
733,Ivana,Stojanović,Ž,1990-06-28,clan-733@seds.data,2016-02-26
734,Marija,Jovanović,Ž,1951-07-23,clan-734@seds.data,2017-01-08
735,Milan,Nikolić,N,1960-08-21,clan-735@seds.data,2017-10-27
736,Milica,Nikolić,Ž,1960-05-19,clan-736@seds.data,2017-09-15
737,Ana,Petrović,Ž,1990-11-12,clan-737@seds.data,2017-11-20
739,Marko,Nikolić,M,1998-12-06,clan-739@seds.data,2016-11-04
740,Aleksandar,Petrović,M,1970-09-23,clan-740@seds.data,2019-08-08
741,Marko,Nikolić,M,1951-09-14,clan-741@seds.data,2016-10-17
742,Milan,Jovanović,M,1980-06-24,clan-742@seds.data,2017-10-08
743,Marija,Marković,Ž,1998-07-16,clan-743@seds.data,2016-12-16
744,Milica,Jovanović,Ž,1998-10-06,clan-744@seds.data,2016-07-10
745,Ana,Nikolić,Ž,1980-10-05,clan-745@seds.data,2017-05-12
746,Marko,Nikolić,N,1990-03-24,clan-746@seds.data,2017-08-06
748,Stefan,Jovanović,M,1998-08-29,clan-748@seds.data,2017-04-03
749,Tamara,Ilić,Ž,1980-05-17,clan-749@seds.data,2016-04-23
750,Jelena,Jovanović,Ž,1990-11-08,clan-750@seds.data,2017-12-30
751,Milan,Petrović,M,1998-03-09,clan-751@seds.data,2018-10-10
752,Aleksandar,Stojanović,M,1998-05-03,clan-752@seds.data,2017-01-27
753,Nikola,Jovanović,M,1990-12-21,clan-753@seds.data,2016-08-22
754,Luka,Stojanović,M,1990-11-22,clan-754@seds.data,2017-05-04
755,Marija,Ilić,Ž,1998-07-28,clan-755@seds.data,2016-02-21
758,Ana,Stojanović,N,1960-10-02,clan-758@seds.data,2017-12-15
759,Jelena,Jovanović,Ž,1980-04-18,clan-759@seds.data,2018-02-01
761,Marija,Petrović,Ž,1998-01-31,clan-761@seds.data,2017-11-01
762,Nikola,Petrović,M,1998-04-27,clan-762@seds.data,2017-12-05
763,Jelena,Ilić,Ž,1998-02-28,clan-763@seds.data,2016-09-01
764,Jelena,Petrović,Ž,1998-09-06,clan-764@seds.data,2016-09-18
765,Nikola,Stojanović,M,1998-11-14,clan-765@seds.data,2016-08-28
766,Milica,Pavlović,Ž,1998-01-21,clan-766@seds.data,2018-10-24
767,Marija,Jovanović,Ž,1998-12-19,clan-767@seds.data,2017-11-24
768,Nikola,Jovanović,M,1998-07-16,clan-768@seds.data,2018-04-16
769,Luka,Jovanović,M,1960-09-09,clan-769@seds.data,2017-10-11
770,Jelena,Ilić,Ž,1990-10-05,clan-770@seds.data,2016-07-17
771,Ivana,Jovanović,Ž,1980-07-11,clan-771@seds.data,2016-09-11
772,Ivana,Jovanović,Ž,1998-01-08,clan-772@seds.data,2017-07-21
773,Marko,Ilić,M,1998-03-19,clan-773@seds.data,2016-08-20
774,Ivana,Stojanović,Ž,1998-09-14,clan-774@seds.data,2016-04-11
775,Ivana,Ilić,N,1998-01-30,clan-775@seds.data,2018-12-10
776,Jelena,Marković,Ž,1980-04-01,clan-776@seds.data,2017-06-13
777,Jelena,Marković,Ž,1990-02-23,clan-777@seds.data,2016-05-25
778,Milica,Petrović,Ž,1980-07-20,clan-778@seds.data,2016-07-08
779,Jelena,Stojanović,Ž,1998-07-01,clan-779@seds.data,2017-12-10
781,Milica,Nikolić,Ž,1998-03-09,clan-781@seds.data,2017-10-24
782,Aleksandar,Pavlović,M,1951-10-21,clan-782@seds.data,2018-02-03
784,Jelena,Petrović,Ž,1951-05-04,clan-784@seds.data,2018-11-13
785,Luka,Pavlović,M,1998-10-30,clan-785@seds.data,2016-10-26
786,Stefan,Nikolić,M,1998-10-23,clan-786@seds.data,2017-08-13
787,Milica,Pavlović,N,1980-04-10,clan-787@seds.data,2018-06-15
788,Jelena,Nikolić,Ž,1990-08-22,clan-788@seds.data,2017-02-14
789,Stefan,Jovanović,M,1990-03-26,clan-789@seds.data,2016-06-13
790,Ivana,Ilić,Ž,1990-10-25,clan-790@seds.data,2018-05-02
791,Tamara,Jovanović,Ž,1998-02-24,clan-791@seds.data,2017-01-18
792,Milan,Petrović,M,1998-07-29,clan-792@seds.data,2017-08-29
793,Marija,Jovanović,Ž,1998-07-18,clan-793@seds.data,2017-09-30
794,Stefan,Pavlović,M,1998-12-05,clan-794@seds.data,2018-12-06
795,Tamara,Stojanović,Ž,1990-02-28,clan-795@seds.data,2018-04-09
796,Ivana,Stojanović,Ž,1970-10-25,clan-796@seds.data,2016-07-16
798,Marija,Pavlović,Ž,1960-10-12,clan-798@seds.data,2017-08-19
